,url_length,special_char_num,contains_login,is_ip,label,external_link_num,iframes_num,script_num,mailto_num,external_script_num,external_img_num,external_style_num,suspicious_keyword
60557,43,8,0,0,0,79.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
60558,81,8,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60559,68,8,0,0,0,100.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
60560,54,6,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60561,25,4,0,0,0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60562,49,5,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
60563,58,5,0,0,0,42.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60564,43,6,0,0,0,66.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60565,54,8,0,0,1,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60566,20,4,0,0,1,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
60567,84,10,0,0,0,87.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
60568,47,4,0,0,0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
60569,34,5,0,0,0,45.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
60570,27,4,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60571,48,7,0,0,0,86.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
60572,49,5,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60573,107,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60574,148,8,1,0,1,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60575,72,5,0,0,0,42.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60576,59,7,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60577,35,6,0,0,1,13.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
60578,41,6,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60579,100,7,0,0,0,77.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
60580,59,9,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60581,34,5,0,0,0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
60582,24,4,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60583,136,8,0,0,0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
60584,48,7,0,0,0,19.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0
60585,32,5,0,0,1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
60586,52,8,0,0,1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60587,38,6,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60588,77,6,0,0,0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
60589,48,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60590,47,5,0,0,1,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
60591,39,7,0,0,0,50.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0
60592,26,5,0,0,0,22.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
60593,57,6,1,0,1,,,,,,,,
60594,29,5,0,0,0,71.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0
60595,37,5,0,0,0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60596,21,4,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60597,192,6,0,0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
60598,45,5,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60599,43,5,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
60600,30,4,0,0,0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
60601,53,5,0,0,0,26.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
60602,49,7,0,0,0,19.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0
60603,36,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60604,37,6,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60605,52,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60606,69,8,0,0,0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
60607,36,5,0,0,1,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
60608,47,6,0,0,0,35.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
60609,50,7,0,0,1,,,,,,,,
60610,93,9,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60611,62,8,0,0,0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60612,153,15,0,0,0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60613,59,6,0,0,0,376.0,3.0,129.0,0.0,0.0,0.0,0.0,1.0
60614,46,6,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60615,34,5,0,0,1,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
60616,57,9,0,0,0,59.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
60617,92,8,1,0,0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
60618,66,6,0,0,0,54.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
60619,52,8,0,0,0,63.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
60620,59,8,0,0,1,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
60621,74,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60622,77,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60623,35,5,0,0,0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
60624,61,10,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60625,73,6,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60626,38,5,0,0,0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
60627,31,4,0,0,0,37.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0
60628,77,4,1,0,0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
60629,48,6,0,0,0,72.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
60630,59,7,0,0,0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
60631,66,6,0,0,0,97.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0
60632,73,5,0,0,0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60633,29,6,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60634,49,7,0,0,0,113.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0
60635,83,5,0,0,0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60636,63,5,0,0,0,761.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
60637,54,4,0,0,1,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
60638,57,7,1,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60639,45,6,0,0,0,46.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60640,52,8,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60641,75,6,0,0,0,38.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
60642,46,6,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60643,29,4,0,0,1,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60644,39,5,0,0,0,44.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
60645,41,5,1,0,0,61.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0
60646,44,6,0,0,0,66.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0
60647,37,5,0,0,0,98.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0
60648,54,8,0,0,0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60649,186,11,0,0,0,51.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
60650,50,8,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60651,119,7,0,0,0,53.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
60652,66,7,0,0,0,13.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
60653,85,10,0,0,0,43.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
60654,47,6,0,0,0,50.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60655,87,5,0,0,0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60656,60,8,0,0,0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
60657,34,5,0,0,0,88.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
60658,55,6,0,0,0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
60659,38,5,0,0,0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
60660,36,5,0,0,0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0
60661,117,11,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60662,70,6,0,0,0,176.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0
60663,20,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60664,26,5,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60665,42,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60666,99,9,0,0,0,6.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
60667,449,44,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60668,25,6,0,0,0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
60669,76,7,0,0,0,10.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
60670,40,8,0,0,1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
60671,35,6,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60672,46,7,0,0,1,16.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
60673,43,5,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60674,75,7,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60675,84,11,1,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60676,28,4,0,0,1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
60677,59,8,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60678,71,6,1,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60679,48,7,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60680,40,5,0,0,0,454.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
60681,21,4,0,0,0,6.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0
60682,88,8,0,0,0,104.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0
60683,38,5,0,0,0,11.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
60684,26,5,0,0,0,95.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
60685,57,5,0,0,0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
60686,43,7,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60687,37,5,0,0,0,71.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0
60688,49,5,0,0,0,31.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
60689,47,6,0,0,0,157.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
60690,44,6,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60691,71,7,0,0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60692,53,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60693,51,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60694,27,5,0,0,0,87.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
60695,95,7,0,0,0,47.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0
60696,68,7,0,0,0,52.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0
60697,30,4,0,0,0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
60698,77,6,0,0,0,344.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0
60699,31,5,0,0,0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
60700,129,5,0,0,0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60701,25,4,0,0,0,194.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0
60702,121,18,0,0,1,6.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0
60703,59,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60704,101,5,0,0,0,89.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0
60705,45,5,0,0,1,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60706,57,8,0,0,0,77.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
60707,64,7,0,0,1,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
60708,61,7,0,0,0,63.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60709,96,10,0,0,1,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
60710,60,7,0,0,0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60711,41,6,0,0,0,141.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
60712,94,10,1,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60713,69,7,0,0,0,27.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
60714,37,5,0,0,0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
60715,22,4,0,0,1,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60716,106,13,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60717,74,10,0,0,0,59.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
60718,94,8,0,0,0,44.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60719,79,10,0,0,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60720,67,9,0,0,0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
60721,47,8,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60722,276,14,1,0,1,,,,,,,,
60723,5,0,0,0,`result`,,,,,,,,
60724,48,7,0,0,0,10.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0
60725,30,6,0,0,0,79.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0
60726,32,5,0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60727,58,7,0,0,0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60728,463,52,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60729,54,5,0,0,0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0
60730,70,8,0,0,0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
60731,168,5,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
60732,24,3,0,0,1,95.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
60733,62,6,0,0,0,14.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0
60734,40,5,1,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60735,84,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60736,44,6,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60737,31,5,0,0,0,101.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0
60738,39,5,0,0,0,189.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
60739,59,6,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60740,54,7,0,0,0,212.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
60741,424,54,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
60742,40,6,0,0,0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
60743,66,12,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60744,53,6,0,0,0,165.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
60745,58,6,0,0,0,32.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
60746,61,7,0,0,0,111.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60747,30,5,0,0,0,206.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60748,33,6,0,0,0,163.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0
60749,47,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750,75,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60751,38,5,1,0,0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60752,43,6,0,0,0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60753,58,7,0,0,1,13.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
60754,32,5,0,0,0,89.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
60755,99,8,0,0,0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
60756,52,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60757,29,5,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60758,103,13,0,0,1,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
60759,69,5,0,0,0,62.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60760,124,8,0,0,0,25.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0
60761,63,8,0,0,0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
60762,59,8,1,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60763,47,5,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60764,41,8,0,0,1,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60765,46,5,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60766,21,4,0,0,1,93.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60767,86,9,0,0,0,148.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0
60768,89,10,0,0,0,38.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
60769,48,5,0,0,0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60770,66,8,1,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60771,167,17,0,0,0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60772,77,9,0,0,0,25.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
60773,45,6,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60774,84,9,0,0,1,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
60775,109,6,0,0,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60776,58,6,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60777,29,4,0,0,1,3.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0
60778,65,11,0,0,0,285.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0
60779,88,7,0,0,0,154.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
60780,29,5,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60781,198,6,0,0,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
60782,44,6,0,0,0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
60783,97,7,0,0,0,77.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0
60784,75,6,0,0,0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
60785,85,6,0,0,0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
60786,50,8,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60787,43,6,0,0,0,68.0,1.0,43.0,0.0,0.0,0.0,0.0,1.0
60788,248,8,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60789,41,6,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60790,85,10,0,0,0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
60791,89,8,0,0,0,132.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
60792,39,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60793,47,7,0,0,0,15.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
60794,33,6,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60795,62,6,0,0,0,145.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
60796,34,5,0,0,0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
60797,33,5,0,0,0,54.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
60798,36,4,0,0,1,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
60799,44,5,0,0,1,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60800,54,6,0,0,0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
60801,69,8,0,0,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
60802,39,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60803,40,6,1,0,0,9.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
60804,89,13,0,0,0,116.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0
60805,52,7,0,0,0,88.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60806,49,7,0,0,0,38.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0
60807,44,7,1,0,0,15.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0
60808,72,7,0,0,0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
60809,57,8,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60810,42,9,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60811,50,7,0,0,0,139.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60812,38,5,0,0,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60813,35,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60814,26,5,0,0,0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
60815,39,5,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
60816,45,5,0,0,0,159.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0
60817,30,5,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60818,46,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60819,23,5,0,0,0,187.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0
60820,82,6,0,0,0,59.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0
60821,35,4,0,0,0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60822,50,5,0,0,0,62.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60823,22,3,0,0,1,26.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
60824,71,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60825,33,5,0,0,0,44.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
60826,59,6,0,0,0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
60827,85,8,0,0,0,170.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
60828,39,6,0,0,0,210.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
60829,64,8,0,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60830,35,4,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60831,28,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60832,40,7,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60833,58,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60834,96,6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60835,28,5,0,0,0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60836,55,8,0,0,0,91.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0
60837,69,8,0,0,0,103.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
60838,35,7,0,0,1,,,,,,,,
60839,26,5,0,0,0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
60840,43,5,0,0,0,98.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0
60841,41,5,0,0,1,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
60842,65,8,0,0,0,159.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
60843,111,7,0,0,0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
60844,134,8,0,0,0,23.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
60845,116,6,0,0,0,74.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
60846,91,9,0,0,1,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
60847,42,8,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
60848,60,9,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60849,34,5,0,0,1,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
60850,32,6,0,0,0,149.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0
60851,108,12,0,0,1,4.0,5.0,66.0,0.0,0.0,0.0,0.0,0.0
60852,25,4,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60853,56,6,0,0,0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
60854,40,4,0,0,0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
60855,48,6,0,0,0,60.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0
60856,123,8,0,0,0,105.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
60857,95,7,0,0,0,38.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
60858,542,41,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60859,35,5,0,0,1,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
60860,48,6,1,0,1,11.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
60861,123,8,1,0,1,33.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0
60862,32,4,0,0,0,58.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0
60863,38,6,1,0,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
60864,33,5,0,0,0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60865,63,9,1,0,1,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
60866,93,5,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60867,65,8,0,0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60868,42,6,0,0,0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
